1 65.6338903885 -251.5888791212
2 -55.6042197994 -251.3216023475
3 -45.6408655164 -251.2045492321
4 -36.0732246298 -251.2291432414
5 -25.6178697633 -251.2012216348
6 -14.3670331303 -250.9987097677
7 -4.2001202261 -251.2655393007
8 5.6895348366 -250.9708280166
9 16.4406901426 -250.8160714779
10 26.4899517991 -250.7491972742
